Order ID,Date_Order_Placed,Time_Order_Placed,Purchase Address,Location,State Code,PinCode,OrderTotal,,,,,,,,,,,,,,,,,,
141484,1/29/2019,21:06,127 Madison St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
141485,1/7/2019,21:06,566 Park St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
141486,1/14/2019,13:29,940 West St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
141487,1/19/2019,18:28,831 Sunset St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
141488,1/13/2019,14:33,133 1st St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
141489,1/4/2019,11:21,941 Lincoln St, Los Angeles,CA,90001,$5.98,,,,,,,,,,,,,,,,,,
141490,1/24/2019,9:54,201 Center St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
141491,1/25/2019,11:10,529 Park St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
141492,1/18/2019,9:23,331 Chestnut St, Dallas,TX,75001,$109.99,,,,,,,,,,,,,,,,,,
141493,1/2/2019,11:26,922 2nd St, Los Angeles,CA,90001,$379.99,,,,,,,,,,,,,,,,,,
141494,1/7/2019,0:40,237 Forest St, Austin,TX,73301,$7.68,,,,,,,,,,,,,,,,,,
141495,1/19/2019,18:02,442 South St, Dallas,TX,75001,"$1,700.00",,,,,,,,,,,,,,,,,,
141496,1/31/2019,16:21,310 8th St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
141497,1/29/2019,18:07,139 Church St, Atlanta,GA,30301,$11.99,,,,,,,,,,,,,,,,,,
141498,1/8/2019,7:31,337 North St, Austin,TX,73301,$3.84,,,,,,,,,,,,,,,,,,
141499,1/19/2019,15:17,90 1st St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
141500,1/12/2019,11:56,235 Walnut St, New York City,NY,10001,$600.00,,,,,,,,,,,,,,,,,,
141501,1/25/2019,12:38,738 Dogwood St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
141502,1/8/2019,20:07,920 Center St, San Francisco,CA,94016,$7.68,,,,,,,,,,,,,,,,,,
141503,1/3/2019,19:54,304 Park St, Dallas,TX,75001,$389.99,,,,,,,,,,,,,,,,,,
141504,1/13/2019,13:37,855 11th St, Seattle,WA,98101,$700.00,,,,,,,,,,,,,,,,,,
141505,1/5/2019,6:59,33 Dogwood St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
141506,1/24/2019,19:03,463 10th St, Atlanta,GA,30301,$600.00,,,,,,,,,,,,,,,,,,
141507,1/19/2019,20:07,961 1st St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
141508,1/18/2019,19:11,190 South St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
141509,1/16/2019,11:11,195 Chestnut St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141510,1/16/2019,14:32,610 South St, Los Angeles,CA,90001,$23.98,,,,,,,,,,,,,,,,,,
141511,1/14/2019,16:57,608 13th St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
141512,1/8/2019,20:12,789 4th St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
141513,1/18/2019,22:22,795 Hickory St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
141514,1/27/2019,21:26,947 10th St, Boston,MA,2215,$600.00,,,,,,,,,,,,,,,,,,
141515,1/12/2019,16:34,179 Highland St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
141516,1/17/2019,19:53,382 Main St, Seattle,WA,98101,$600.00,,,,,,,,,,,,,,,,,,
141517,1/13/2019,14:14,326 Maple St, Los Angeles,CA,90001,$700.00,,,,,,,,,,,,,,,,,,
141518,1/1/2019,11:41,991 Adams St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
141519,1/18/2019,17:16,511 Maple St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141520,1/15/2019,11:24,23 Cherry St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
141521,1/6/2019,11:19,724 Hickory St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
141522,1/2/2019,23:35,240 Maple St, Dallas,TX,75001,$149.99,,,,,,,,,,,,,,,,,,
141523,1/2/2019,13:17,17 Dogwood St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
141524,1/11/2019,13:18,853 Walnut St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
141525,1/7/2019,4:31,590 Jackson St, Los Angeles,CA,90001,$5.98,,,,,,,,,,,,,,,,,,
141526,1/21/2019,22:12,212 Lincoln St, New York City,NY,10001,$7.68,,,,,,,,,,,,,,,,,,
141527,1/25/2019,18:52,401 Chestnut St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
141528,1/11/2019,2:13,57 11th St, Austin,TX,73301,$8.97,,,,,,,,,,,,,,,,,,
141529,1/13/2019,12:55,264 River St, Austin,TX,73301,$99.99,,,,,,,,,,,,,,,,,,
141530,1/19/2019,18:13,324 7th St, Austin,TX,73301,$2.99,,,,,,,,,,,,,,,,,,
141531,1/15/2019,18:03,252 Sunset St, New York City,NY,10001,$300.00,,,,,,,,,,,,,,,,,,
141532,1/12/2019,8:44,718 Walnut St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141533,1/1/2019,13:34,400 Lakeview St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
141534,1/5/2019,10:02,439 Washington St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
141535,1/3/2019,10:59,139 Wilson St, Portland,OR,97035,$11.99,,,,,,,,,,,,,,,,,,
141536,1/30/2019,16:35,127 6th St, Portland,OR,97035,$2.99,,,,,,,,,,,,,,,,,,
141537,1/6/2019,9:37,654 West St, Portland,OR,97035,$14.95,,,,,,,,,,,,,,,,,,
141538,1/12/2019,15:38,765 River St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
141539,1/16/2019,15:22,167 West St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
141540,1/10/2019,14:07,703 Maple St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
141541,1/27/2019,22:39,296 Lakeview St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
141542,1/20/2019,18:33,431 Dogwood St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
141543,1/25/2019,10:48,684 5th St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
141544,1/3/2019,18:32,905 Ridge St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141545,1/16/2019,20:17,988 Adams St, Dallas,TX,75001,$600.00,,,,,,,,,,,,,,,,,,
141546,1/22/2019,2:39,390 Ridge St, Atlanta,GA,30301,$109.99,,,,,,,,,,,,,,,,,,
141547,1/12/2019,10:26,164 Willow St, San Francisco,CA,94016,$23.90,,,,,,,,,,,,,,,,,,
141548,1/11/2019,23:00,964 Forest St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
141549,1/15/2019,10:53,240 Cherry St, Atlanta,GA,30301,$149.99,,,,,,,,,,,,,,,,,,
141550,1/31/2019,10:58,399 Church St, Boston,MA,2215,"$1,011.99",,,,,,,,,,,,,,,,,,
141551,1/19/2019,16:39,88 7th St, Los Angeles,CA,90001,$29.90,,,,,,,,,,,,,,,,,,
141552,1/10/2019,10:40,533 Jackson St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
141553,1/27/2019,0:07,16 Forest St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
141554,1/4/2019,12:57,498 Dogwood St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
141555,1/15/2019,10:18,47 Pine St, Dallas,TX,75001,$8.97,,,,,,,,,,,,,,,,,,
141556,1/29/2019,10:07,164 Lincoln St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
141557,1/23/2019,22:54,406 8th St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141558,1/1/2019,12:14,345 Chestnut St, Dallas,TX,75001,$389.99,,,,,,,,,,,,,,,,,,
141559,1/26/2019,22:08,932 River St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
141560,1/9/2019,13:34,559 Adams St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
141561,1/9/2019,17:19,897 River St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
141562,1/29/2019,12:47,334 12th St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
141563,1/15/2019,15:52,98 13th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
141564,1/29/2019,11:03,780 Walnut St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
141565,1/13/2019,6:05,884 11th St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
141566,1/13/2019,18:41,693 Wilson St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
141567,1/9/2019,20:37,55 Highland St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
141568,1/26/2019,20:30,158 9th St, San Francisco,CA,94016,$999.99,,,,,,,,,,,,,,,,,,
141569,1/11/2019,11:15,235 Ridge St, Los Angeles,CA,90001,"$1,700.00",,,,,,,,,,,,,,,,,,
141570,1/11/2019,16:49,112 13th St, Dallas,TX,75001,$11.95,,,,,,,,,,,,,,,,,,
141571,1/21/2019,23:01,809 Dogwood St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141572,1/13/2019,23:51,187 Dogwood St, Austin,TX,73301,$2.99,,,,,,,,,,,,,,,,,,
141573,1/4/2019,17:39,850 2nd St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
141574,1/19/2019,16:56,989 Jefferson St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
141575,1/7/2019,10:42,787 Highland St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
141576,1/5/2019,20:21,908 Lincoln St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
141577,1/30/2019,20:19,662 Lincoln St, Seattle,WA,98101,$300.00,,,,,,,,,,,,,,,,,,
141578,1/24/2019,5:51,61 Sunset St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
141579,1/23/2019,16:11,871 Willow St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
141580,1/28/2019,11:02,295 Chestnut St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
141581,1/28/2019,20:50,64 Elm St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
141582,1/15/2019,1:45,416 9th St, San Francisco,CA,94016,$700.00,,,,,,,,,,,,,,,,,,
141583,1/30/2019,12:48,717 Cedar St, Dallas,TX,75001,$11.95,,,,,,,,,,,,,,,,,,
141584,1/14/2019,16:51,395 Lake St, New York City,NY,10001,"$1,700.00",,,,,,,,,,,,,,,,,,
141585,1/11/2019,10:04,406 Highland St, San Francisco,CA,94016,$7.68,,,,,,,,,,,,,,,,,,
141586,1/26/2019,20:16,411 Jackson St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141587,1/29/2019,15:14,504 14th St, Dallas,TX,75001,$161.95,,,,,,,,,,,,,,,,,,
141588,1/3/2019,1:43,582 Madison St, Dallas,TX,75001,$3.84,,,,,,,,,,,,,,,,,,
141589,1/10/2019,13:56,118 12th St, Seattle,WA,98101,$11.99,,,,,,,,,,,,,,,,,,
141590,1/5/2019,16:40,350 5th St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
141591,1/27/2019,23:59,503 Maple St, Seattle,WA,98101,$999.99,,,,,,,,,,,,,,,,,,
141592,1/5/2019,11:30,644 13th St, San Francisco,CA,94016,$7.68,,,,,,,,,,,,,,,,,,
141593,1/9/2019,14:26,406 Washington St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
141594,1/30/2019,12:09,821 14th St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
141595,1/27/2019,14:36,146 2nd St, Boston,MA,2215,$999.99,,,,,,,,,,,,,,,,,,
141596,1/1/2019,17:30,582 Jackson St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
141597,1/28/2019,12:38,919 Elm St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
141598,1/12/2019,13:28,164 Pine St, Seattle,WA,98101,$109.99,,,,,,,,,,,,,,,,,,
141599,1/17/2019,11:59,814 Sunset St, Portland,OR,97035,$2.99,,,,,,,,,,,,,,,,,,
141600,1/27/2019,9:08,445 Lake St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
141601,1/7/2019,19:45,745 2nd St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
141602,1/13/2019,20:17,170 6th St, Atlanta,GA,30301,$149.99,,,,,,,,,,,,,,,,,,
141603,1/24/2019,10:54,214 14th St, Seattle,WA,98101,$11.99,,,,,,,,,,,,,,,,,,
141604,1/1/2019,23:58,135 Washington St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
141605,1/10/2019,19:52,189 Maple St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
141606,1/2/2019,1:26,449 Maple St, Austin,TX,73301,$14.95,,,,,,,,,,,,,,,,,,
141607,1/27/2019,20:18,861 Cedar St, Dallas,TX,75001,$7.68,,,,,,,,,,,,,,,,,,
141608,1/14/2019,17:47,852 Cherry St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141609,1/4/2019,14:05,287 Chestnut St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
141610,1/29/2019,16:55,846 Cherry St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141611,1/27/2019,18:29,877 Lincoln St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
141612,1/24/2019,10:33,892 12th St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
141613,1/1/2019,10:21,644 Pine St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
141614,1/9/2019,13:03,821 Spruce St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
141615,1/24/2019,18:39,944 Chestnut St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
141616,1/24/2019,0:56,440 Elm St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
141617,1/26/2019,2:00,84 Hickory St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
141618,1/9/2019,11:07,573 Lake St, Dallas,TX,75001,$99.99,,,,,,,,,,,,,,,,,,
141619,1/12/2019,20:15,108 River St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
141620,1/9/2019,10:56,211 Meadow St, New York City,NY,10001,$8.97,,,,,,,,,,,,,,,,,,
141621,1/12/2019,9:49,917 Spruce St, Atlanta,GA,30301,$2.99,,,,,,,,,,,,,,,,,,
141622,1/27/2019,12:46,171 Ridge St, Portland,OR,97035,$11.95,,,,,,,,,,,,,,,,,,
141623,1/6/2019,14:21,770 Center St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
141624,1/18/2019,21:07,76 8th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
141625,1/29/2019,8:48,476 8th St, Boston,MA,2215,$11.96,,,,,,,,,,,,,,,,,,
141626,1/24/2019,8:19,97 Highland St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
141627,1/16/2019,10:02,374 Meadow St, Austin,TX,73301,$300.00,,,,,,,,,,,,,,,,,,
141628,1/20/2019,13:03,427 Lakeview St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
141629,1/27/2019,12:22,434 Church St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
141630,1/20/2019,17:28,147 5th St, Dallas,TX,75001,$11.95,,,,,,,,,,,,,,,,,,
141631,1/15/2019,7:54,81 Main St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141632,1/21/2019,5:00,964 Hill St, Seattle,WA,98101,$700.00,,,,,,,,,,,,,,,,,,
141633,1/12/2019,20:41,880 Lakeview St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
141634,1/20/2019,18:23,414 8th St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
141635,1/13/2019,7:20,31 6th St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
141636,1/9/2019,10:24,790 Wilson St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
141637,1/4/2019,17:48,676 Willow St, New York City,NY,10001,$7.68,,,,,,,,,,,,,,,,,,
141638,1/5/2019,8:07,625 Church St, Austin,TX,73301,$5.98,,,,,,,,,,,,,,,,,,
141639,1/23/2019,16:39,284 12th St, San Francisco,CA,94016,$999.99,,,,,,,,,,,,,,,,,,
141640,1/2/2019,1:27,768 Forest St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
141641,1/30/2019,11:12,368 Forest St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
141642,1/4/2019,19:21,719 Adams St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
141643,1/29/2019,21:41,52 Hill St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
141644,1/1/2019,14:21,454 Main St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
141645,1/30/2019,15:30,98 Forest St, New York City,NY,10001,$26.94,,,,,,,,,,,,,,,,,,
141646,1/1/2019,20:59,678 Adams St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
141647,1/1/2019,14:36,434 Sunset St, Atlanta,GA,30301,$109.99,,,,,,,,,,,,,,,,,,
141648,1/3/2019,16:55,657 10th St, Austin,TX,73301,$600.00,,,,,,,,,,,,,,,,,,
141649,1/30/2019,15:16,916 Maple St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
141650,1/22/2019,12:28,166 South St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
141651,1/24/2019,8:33,449 Main St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
141652,1/5/2019,21:58,576 Pine St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
141653,1/28/2019,23:47,63 Cherry St, Portland,ME,4101,$3.84,,,,,,,,,,,,,,,,,,
141654,1/23/2019,14:48,857 4th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
141655,1/16/2019,13:38,592 Cedar St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
141656,1/2/2019,10:40,476 Center St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
141657,1/13/2019,20:36,990 Park St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
141658,1/26/2019,23:47,26 Adams St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
141659,1/28/2019,15:52,214 Jackson St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
141660,1/11/2019,13:57,106 Sunset St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
141661,1/5/2019,1:25,221 14th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
141662,1/16/2019,13:06,106 Jefferson St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
141663,1/1/2019,11:01,738 8th St, San Francisco,CA,94016,$700.00,,,,,,,,,,,,,,,,,,
141664,1/8/2019,16:40,621 Dogwood St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
141665,1/23/2019,18:55,499 7th St, Boston,MA,2215,$389.99,,,,,,,,,,,,,,,,,,
141666,1/16/2019,16:22,956 Adams St, Boston,MA,2215,$7.68,,,,,,,,,,,,,,,,,,
141667,1/23/2019,15:14,965 Johnson St, San Francisco,CA,94016,$44.85,,,,,,,,,,,,,,,,,,
141668,1/15/2019,14:18,124 Jackson St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
141669,1/29/2019,15:43,813 Forest St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
141670,1/31/2019,12:52,166 10th St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
141671,1/29/2019,12:25,496 4th St, Boston,MA,2215,$5.98,,,,,,,,,,,,,,,,,,
141672,1/27/2019,23:05,608 North St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
141673,1/27/2019,19:23,152 1st St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
141674,1/28/2019,6:28,477 Highland St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
141675,1/4/2019,10:09,964 Main St, Seattle,WA,98101,$35.85,,,,,,,,,,,,,,,,,,
141676,1/13/2019,11:41,35 13th St, Portland,OR,97035,$400.00,,,,,,,,,,,,,,,,,,
141677,1/3/2019,18:50,345 Hill St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
141678,1/8/2019,20:27,524 Ridge St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
141679,1/3/2019,19:55,621 13th St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
141680,1/14/2019,14:03,980 Washington St, Portland,OR,97035,$23.90,,,,,,,,,,,,,,,,,,
141681,1/3/2019,21:53,543 Forest St, Atlanta,GA,30301,$3.84,,,,,,,,,,,,,,,,,,
141682,1/24/2019,7:03,672 Ridge St, Los Angeles,CA,90001,$379.99,,,,,,,,,,,,,,,,,,
141683,1/27/2019,16:18,982 Cedar St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
141684,1/29/2019,9:43,666 Jefferson St, Seattle,WA,98101,$389.99,,,,,,,,,,,,,,,,,,
141685,1/14/2019,0:38,347 12th St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
141686,1/22/2019,13:25,788 6th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
141687,1/17/2019,19:12,838 2nd St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
141688,1/20/2019,11:32,122 Jackson St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
141689,1/9/2019,13:56,348 River St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
141690,1/14/2019,23:02,27 Jefferson St, Boston,MA,2215,"$1,700.00",,,,,,,,,,,,,,,,,,
141691,1/18/2019,18:34,640 Lake St, New York City,NY,10001,$379.99,,,,,,,,,,,,,,,,,,
141692,1/27/2019,19:46,798 Hill St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
141693,1/7/2019,22:01,733 Meadow St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
141694,1/12/2019,15:43,806 Maple St, Atlanta,GA,30301,$11.99,,,,,,,,,,,,,,,,,,
141695,1/29/2019,21:20,893 Jefferson St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
141696,1/15/2019,22:33,709 North St, Seattle,WA,98101,$400.00,,,,,,,,,,,,,,,,,,
141697,1/16/2019,5:50,1 Jefferson St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
141698,1/6/2019,19:56,156 Jackson St, Los Angeles,CA,90001,$389.99,,,,,,,,,,,,,,,,,,
141699,1/28/2019,8:13,667 Spruce St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
141700,1/2/2019,12:00,220 Lakeview St, Dallas,TX,75001,$150.00,,,,,,,,,,,,,,,,,,
141701,1/18/2019,19:33,174 Lincoln St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
141702,1/27/2019,18:33,776 10th St, Boston,MA,2215,$700.00,,,,,,,,,,,,,,,,,,
141703,1/29/2019,11:04,371 11th St, Portland,OR,97035,$700.00,,,,,,,,,,,,,,,,,,
141704,1/31/2019,19:56,823 Hill St, Seattle,WA,98101,$389.99,,,,,,,,,,,,,,,,,,
141705,1/1/2019,14:15,478 8th St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
141706,1/19/2019,13:38,234 Cherry St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
141707,1/13/2019,0:53,593 Main St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
141708,1/22/2019,9:31,492 Forest St, Seattle,WA,98101,$11.99,,,,,,,,,,,,,,,,,,
141709,1/24/2019,23:45,411 Ridge St, Dallas,TX,75001,$600.00,,,,,,,,,,,,,,,,,,
141710,1/23/2019,0:00,57 Hill St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
141711,1/18/2019,13:11,65 Pine St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
141712,1/7/2019,12:12,164 Walnut St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
141713,1/25/2019,13:49,169 Washington St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
141714,1/27/2019,20:27,986 11th St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
141715,1/22/2019,0:30,492 Lakeview St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
141716,1/17/2019,9:58,169 Lakeview St, Seattle,WA,98101,$99.99,,,,,,,,,,,,,,,,,,
141717,1/31/2019,17:15,463 5th St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
141718,1/16/2019,15:02,756 Lake St, Dallas,TX,75001,$600.00,,,,,,,,,,,,,,,,,,
141719,1/10/2019,13:34,152 Cherry St, Seattle,WA,98101,$389.99,,,,,,,,,,,,,,,,,,
141720,1/25/2019,19:58,317 Center St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
141721,1/11/2019,12:03,416 Forest St, Atlanta,GA,30301,$3.84,,,,,,,,,,,,,,,,,,
141722,1/6/2019,14:06,331 Pine St, Boston,MA,2215,"$1,700.00",,,,,,,,,,,,,,,,,,
141723,1/14/2019,22:05,340 11th St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
141724,1/6/2019,18:43,494 11th St, Austin,TX,73301,$14.95,,,,,,,,,,,,,,,,,,
141725,1/9/2019,18:16,370 7th St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
141726,1/20/2019,7:13,697 Center St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
141727,1/31/2019,13:38,331 Meadow St, Atlanta,GA,30301,$29.90,,,,,,,,,,,,,,,,,,
141728,1/14/2019,0:00,431 7th St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
141729,1/9/2019,11:01,426 Walnut St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
141730,1/23/2019,16:23,733 Lincoln St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
141731,1/29/2019,19:24,916 Forest St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
141732,1/1/2019,6:13,446 Pine St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
141733,1/24/2019,12:38,987 Maple St, Austin,TX,73301,$389.99,,,,,,,,,,,,,,,,,,
141734,1/29/2019,15:48,485 North St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
